movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,release_date,country,storyline,genre
"[4, 7, 14]",692,"American President, The (1995)","['https://m.media-amazon.com/images/M/MV5BNjhkMmU0M2YtZDUwYi00OWE0LWI5NTktODBjNDc1M2ZlMjI4XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_QL75_UY281_CR0,0,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BNjhkMmU0M2YtZDUwYi00OWE0LWI5NTktODBjNDc1M2ZlMjI4XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_QL75_UY422_CR0,0,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BNjhkMmU0M2YtZDUwYi00OWE0LWI5NTktODBjNDc1M2ZlMjI4XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_QL75_UY562_CR0,0,380,562_.jpg']",http://www.imdb.com/title/tt0112346/?ref_=fn_al_tt_1,"A widowed U.S. President running for reelection and an environmental lobbyist fall in love. It's all above-board, but ""politics is perception,"" and sparks fly anyway.",6.8,55K,['Rob Reiner'],['Aaron Sorkin'],"['Michael Douglas', 'Annette Bening', 'Martin Sheen', 'Michael J. Fox', 'Anna Deavere Smith', 'Samantha Mathis', 'Shawna Waldron', 'David Paymer', 'Anne Haney', 'Richard Dreyfuss', 'Nina Siemaszko', 'Wendie Malick', 'Beau Billingslea', 'Gail Strickland', 'Joshua Malina', 'Clement von Franckenstein', 'Efrat Lavie', 'John Mahoney']",PG-13,1995.0,1h 54min,08-12-1995,United Kingdom,"A widowed U.S. President running for reelection and an environmental lobbyist fall in love. It's all above-board, but ""politics is perception,"" and sparks fly anyway. Andrew Shepherd is approaching the end of his first term as President of the United States. He's a widower with a young daughter and has proved to be popular with the public. His election seems assured. That is until he meets Sydney Ellen Wade, a paid political activist working for an environmental lobby group. He's immediately smitten with her and after several amusing attempts, they finally manage to go on a date (which happens to be a State dinner for the visiting President of France). His relationship with Wade opens the door for his prime political opponent, Senator Bob Rumson, to launch an attack on the President's character, something he could not do in the previous election as Shepherd's wife had only recently died. —garykmcd","[""Children's"", 'Documentary', 'Romance']"
[4],13,Mighty Aphrodite (1995),"['https://m.media-amazon.com/images/M/MV5BMGM1NzM2ZjktNDM5ZS00YmExLTk5ZmYtNDdkNjdkNTdhZWZkXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX190_CR0,1,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BMGM1NzM2ZjktNDM5ZS00YmExLTk5ZmYtNDdkNjdkNTdhZWZkXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX285_CR0,1,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BMGM1NzM2ZjktNDM5ZS00YmExLTk5ZmYtNDdkNjdkNTdhZWZkXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX380_CR0,2,380,562_.jpg']",http://www.imdb.com/title/tt0113819/?ref_=fn_al_tt_1,"When he discovers his adopted son is a genius, a New York sportswriter seeks out the boy's birth mother: a ditzy porn star and prostitute.",7.0,39K,['Woody Allen'],['Woody Allen'],"['Woody Allen', 'Mira Sorvino', 'Pamela Blair', 'Rene Ceballos', 'Elie Chaib', 'George De La Pena', 'Joanne DiMauro', 'Denise Faye', 'Marian Filali', 'Angelo Fraboni', 'Scott Fowler', 'Seth Gertsacov', 'Patti Karr', 'Fred Mann III', 'John Mineo', 'Christopher Nelson', 'Valda Setterfield', 'Sven Toorvald']",R,1995.0,1h 35min,12-04-1996,United Kingdom,"When he discovers his adopted son is a genius, a New York sportswriter seeks out the boy's birth mother: a ditzy porn star and prostitute. Lenny and Amanda have an adopted son Max who turns out to be brilliant. Lenny becomes obsessed with finding Max's biological parents because he believes that they too must be brilliant. When he finds that Linda Ash is Max' real mother, Lenny is disappointed. Linda is a prostitute and porn star. On top of that, she is quite possibly the dumbest person Lenny has ever met. Interwoven is a Greek chorus linking the story with the story of Oedipus. —Jason Ihle","[""Children's""]"
[4],1067,Bottle Rocket (1996),"['https://m.media-amazon.com/images/M/MV5BYjZjYjJmZTItOGRhNy00MmIyLTllODYtMzJlMTMxMzkyODc2XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UX190_CR0,2,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BYjZjYjJmZTItOGRhNy00MmIyLTllODYtMzJlMTMxMzkyODc2XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UX285_CR0,3,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BYjZjYjJmZTItOGRhNy00MmIyLTllODYtMzJlMTMxMzkyODc2XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UX380_CR0,4,380,562_.jpg']",http://www.imdb.com/title/tt0115734/?ref_=fn_al_tt_1,Three friends plan to pull off a simple robbery and go on the run.,7.0,73K,['Wes Anderson'],"['Owen Wilson', 'Wes Anderson']","['Luke Wilson', 'Owen Wilson', 'Ned Dowd', 'Shea Fowler', 'Haley Miller', 'Robert Musgrave', 'Andrew Wilson', 'Brian Tenenbaum', 'Jenni Tooley', 'Temple Nash', 'Dipak Pallana', 'Darryl Cox', 'Stephen Dignan', 'Lumi Cavazos', 'Julie Mayfield', 'Don Phillips Jr.', 'Anna Cifuentes', 'Donny Caicedo']",R,1996.0,1h 31min,21-02-1996,United States,"Three friends plan to pull off a simple robbery and go on the run. Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hare-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry. With the help of their pathetic neighbor and pal Bob, Anthony and Dignan pull a job and hit the road, where Anthony finds love with motel maid Inez. When our boys finally hook up with Mr. Henry, the ensuing escapade turns out to be far from what anyone expected. —Marty Cassady","[""Children's""]"
"[2, 3, 12]",418,Cinderella (1950),"['https://m.media-amazon.com/images/M/MV5BMWE3NzMxZTYtZTUyYi00ZTMzLTg2MzEtZjg0NGM3ZDJjZDg2XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_QL75_UY281_CR2,0,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BMWE3NzMxZTYtZTUyYi00ZTMzLTg2MzEtZjg0NGM3ZDJjZDg2XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_QL75_UY422_CR2,0,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BMWE3NzMxZTYtZTUyYi00ZTMzLTg2MzEtZjg0NGM3ZDJjZDg2XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_QL75_UY562_CR3,0,380,562_.jpg']",http://www.imdb.com/title/tt0042332/?ref_=fn_al_tt_1,"When Cinderella's cruel stepmother prevents her from attending the Royal Ball, she gets some unexpected help from the lovable mice Gus and Jaq, and from her Fairy Godmother.",7.3,152K,"['Clyde Geronimi', 'Wilfred Jackson', 'Hamilton Luske']","['Charles Perrault', 'Bill Peet', 'Erdman Penner']","['Ilene Woods', 'James MacDonald', 'Eleanor Audley', 'Verna Felton', 'Claire Du Brey', 'Rhoda Williams', 'Helene Stanley', 'Luis Van Rooten', 'Don Barclay', 'Lucille Bliss', 'Jeffrey Stone', 'Mike Douglas', 'William Phipps', 'Marion Darlington', 'Earl Keen', 'John Woodbury', 'Lucille Williams', 'June Foray']",G,1950.0,1h 14min,22-12-1950,United Kingdom,"When Cinderella's cruel stepmother prevents her from attending the Royal Ball, she gets some unexpected help from the lovable mice Gus and Jaq, and from her Fairy Godmother. Beautiful Cinderella, a young woman with a heart of gold, sees her world turn upside down when her beloved mother dies, and her pained father remarries another woman: the wicked widow Lady Tremaine, the insufferable mother of cruel and jealous Anastasia and Drizella. As a result, things go from bad to worse, and before long, Cinderella finds herself at the mercy of the Lady. Now, doomed to serve her forever, shabby and neglected Cinderella doesn't stand a chance of attending the King's royal ball. Of course, captivating the handsome Prince is out of the question. As the night advances, will Cinderella ever find her own Prince Charming? —Nick Riganas","['Adventure', 'Animation', 'Musical']"
[4],105,Sgt. Bilko (1996),"['https://m.media-amazon.com/images/M/MV5BNDI2NzBhMzYtZjk4Zi00M2U0LWJjYTEtNWJlZDY0MDk5OWY1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,1,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BNDI2NzBhMzYtZjk4Zi00M2U0LWJjYTEtNWJlZDY0MDk5OWY1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX285_CR0,1,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BNDI2NzBhMzYtZjk4Zi00M2U0LWJjYTEtNWJlZDY0MDk5OWY1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX380_CR0,1,380,562_.jpg']",http://www.imdb.com/title/tt0117608/?ref_=fn_al_tt_1,"Sgt. Bilko is a well-liked conman in charge of the army base's motor pool, developing a hover tank and unofficially of gambling etc. One man hates Bilko and he's coming to inspect the base for possible closure.",5.8,22K,['Jonathan Lynn'],"['Nat Hiken', 'Andy Breckman']","['Steve Martin', 'Dan Aykroyd', 'Phil Hartman', 'Glenne Headly', 'Daryl Mitchell', 'Max Casella', 'Eric Edwards', 'Dan Ferro', 'John Marshall Jones', 'Brian Leckner', 'John Ortiz', 'Pamela Adlon', 'Mitchell Whitfield', 'Austin Pendleton', 'Chris Rock', 'Cathy Silvers', 'Steve Park', 'Debra Jo Rupp']",PG,1996.0,1h 33min,29-03-1996,United Kingdom,"Sgt. Bilko is a well-liked conman in charge of the army base's motor pool, developing a hover tank and unofficially of gambling etc. One man hates Bilko and he's coming to inspect the base for possible closure. Sgt. Bilko is in charge of the Motor Pool at an Army base. He's also a good-natured con man, providing gambling facilities for the soldiers on base. When an old enemy from his past shows up to inspect his records and steal away his fianceé, Sgt. Bilko has to put his skills to creative use... —Afterburner","[""Children's""]"
"[4, 14]",948,Booty Call (1997),"['https://m.media-amazon.com/images/M/MV5BMTk2NTgwODY2M15BMl5BanBnXkFtZTYwNDk4OTE5._V1_QL75_UY281_CR3,0,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BMTk2NTgwODY2M15BMl5BanBnXkFtZTYwNDk4OTE5._V1_QL75_UY422_CR3,0,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BMTk2NTgwODY2M15BMl5BanBnXkFtZTYwNDk4OTE5._V1_QL75_UY562_CR5,0,380,562_.jpg']",http://www.imdb.com/title/tt0118750/?ref_=fn_al_tt_1,Two friends who have gone too long without sex set out to get some.,5.4,8.7K,['Jeff Pollack'],"['Takashi Bufford', 'J. Stanford Parker']","['Jamie Foxx', 'Tommy Davidson', 'Vivica A. Fox', 'Tamala Jones', 'Amy Monique Waddell', 'Wiley Moore', 'Kam Ray Chan', 'Ric Young', 'Ammie Sin', 'Scott LaRose', 'Bernie Mac', 'Olivia Yap', 'Bill MacDonald', 'John Moraitis', 'Karen Robinson', 'Donna Preising', 'Johnie Chase', 'Amanda Tapping']",R,1997.0,1h 19min,26-02-1997,United States,"Two friends who have gone too long without sex set out to get some. Bunz and Rushon are two best buddies who are looking forward to dating two ladies, Lysterine and Nikki. When the two boys get their lives altogether, they all fall in love. But will their lives stay peaceful? —Anonymous","[""Children's"", 'Romance']"
"[10, 14]",217,Bram Stoker's Dracula (1992),"['https://m.media-amazon.com/images/M/MV5BNjcyMDZlMTktYTIxOC00ZWFhLWJkYzgtNWNiYjAwYTFkNjIyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UX190_CR0,0,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BNjcyMDZlMTktYTIxOC00ZWFhLWJkYzgtNWNiYjAwYTFkNjIyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UX285_CR0,1,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BNjcyMDZlMTktYTIxOC00ZWFhLWJkYzgtNWNiYjAwYTFkNjIyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UX380_CR0,1,380,562_.jpg']",http://www.imdb.com/title/tt0103874/?ref_=fn_al_tt_1,The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land.,7.4,204K,['Francis Ford Coppola'],"['Bram Stoker', 'James V. Hart']","['Gary Oldman', 'Winona Ryder', 'Anthony Hopkins', 'Keanu Reeves', 'Richard E. Grant', 'Cary Elwes', 'Billy Campbell', 'Sadie Frost', 'Tom Waits', 'Monica Bellucci', 'Michaela Bercu', 'Florina Kendrick', 'Jay Robinson', 'I.M. Hobson', 'Laurie Franks', 'Maud Winchester', 'Octavian Cadia', 'Robert Getz']",R,1992.0,2h 8min,29-01-1993,United Kingdom,"The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land. This version of Dracula is loosely based on Bram Stoker's classic novel. Young barrister Jonathan Harker is assigned to a gloomy village in the mists of eastern Europe. He is captured and imprisoned by the undead vampire Dracula, who travels to London, inspired by a photograph of Harker's betrothed, Mina Murray. In Britain, Dracula begins a reign of seduction and terror, draining the life from Mina's closest friend, Lucy Westenra. Lucy's friends gather together to try to drive Dracula away. —Goth","['Film-Noir', 'Romance']"
"[0, 1, 13]",405,Mission: Impossible (1996),"['https://m.media-amazon.com/images/M/MV5BMTc3NjI2MjU0Nl5BMl5BanBnXkFtZTgwNDk3ODYxMTE@._V1_QL75_UX190_CR0,0,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BMTc3NjI2MjU0Nl5BMl5BanBnXkFtZTgwNDk3ODYxMTE@._V1_QL75_UX285_CR0,0,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BMTc3NjI2MjU0Nl5BMl5BanBnXkFtZTgwNDk3ODYxMTE@._V1_QL75_UX380_CR0,0,380,562_.jpg']",http://www.imdb.com/title/tt0117060/?ref_=fn_al_tt_1,"An American agent, under false suspicion of disloyalty, must discover and expose the real spy without the help of his organization.",7.1,404K,['Brian De Palma'],"['Bruce Geller', 'David Koepp', 'Steven Zaillian']","['Tom Cruise', 'Jon Voight', 'Emmanuelle Béart', 'Henry Czerny', 'Jean Reno', 'Ving Rhames', 'Kristin Scott Thomas', 'Vanessa Redgrave', 'Ingeborga Dapkunaite', 'Valentina Yakunina', 'Marek Vasut', 'Nathan Osgood', 'John McLaughlin', 'Rolf Saxon', 'Karel Dobrý', 'Andreas Wisniewski', 'David Shaeffer', 'Rudolf Pechan']",PG-13,1996,1h 50min,05-07-1996,United Kingdom,"An American agent, under false suspicion of disloyalty, must discover and expose the real spy without the help of his organization. Based on the hit television series. Jim Phelps (Jon Voight) was sent to Prague for a mission to prevent the theft of classified material. His wife Claire (Emmanuelle Béart) and his trusted partner Ethan Hunt (Tom Cruise) were members of Phelps' team. Unfortunately, something went horribly wrong and the mission failed, leaving Ethan Hunt the seemingly lone survivor. After he reported the failed mission, Kittridge (Henry Czerny), the head of the agency, suspects Ethan of being the culprit for the failed mission. Now, Ethan uses unorthodox methods (which includes the aid of an arms dealer going by the name ""Max"" (Vanessa Redgrave)) to try to find who set him up and to clear his name. —John Wiggins","['unknown', 'Action', 'Mystery']"
[4],725,Exit to Eden (1994),"['https://m.media-amazon.com/images/M/MV5BMDliZWUwYzktMzU1OC00NzNmLThlODYtODhkMTc4MDkyOWE1XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UY281_CR2,0,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BMDliZWUwYzktMzU1OC00NzNmLThlODYtODhkMTc4MDkyOWE1XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UY422_CR3,0,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BMDliZWUwYzktMzU1OC00NzNmLThlODYtODhkMTc4MDkyOWE1XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UY562_CR4,0,380,562_.jpg']",http://www.imdb.com/title/tt0109758/?ref_=fn_al_tt_1,"Elliot heads for the sexual fantasy island, Eden. He takes some photos of diamond smugglers. They and undercover cops want the photos and follow him to Eden.",4.3,6.8K,['Garry Marshall'],"['Anne Rice', 'Deborah Amelon', 'Bob Brunner']","['Dana Delany', 'Dan Aykroyd', 'Rosie ODonnell', 'Paul Mercurio', 'Hector Elizondo', 'Stuart Wilson', 'Iman', 'Sean OBryan', 'Stephanie Niznik', 'Phil Redrow', 'Sandra Taylor', 'Julie Hughes', 'Laurelle Mehus', 'Tom Hines', 'Alison Moir', 'Deborah Pratt', 'Laura Harring', 'James Patrick Stuart']",R,1994,1h 53min,07-07-1995,United Kingdom,"Elliot heads for the sexual fantasy island, Eden. He takes some photos of diamond smugglers. They and undercover cops want the photos and follow him to Eden. Elliot is going to the island of Eden to live out his submissive fantasies, but inadvertently photographs diamond smugglers at work. Smugglers, and detectives, follow him to the island, where they try to retrieve the film. Elliot begins falling in love with Lisa, the head mistress of the island, and Lisa must evaluate her feelings about Elliot and her own motivations. —Ed Sutton","[""Children's""]"
[7],863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)","['https://m.media-amazon.com/images/M/MV5BZWRmZjNhNTAtNjgyMy00OGIyLWJkZGQtNjdkNDcwMmZjOWQzXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_QL75_UY281_CR6,0,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BZWRmZjNhNTAtNjgyMy00OGIyLWJkZGQtNjdkNDcwMmZjOWQzXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_QL75_UY422_CR8,0,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BZWRmZjNhNTAtNjgyMy00OGIyLWJkZGQtNjdkNDcwMmZjOWQzXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_QL75_UY562_CR11,0,380,562_.jpg']",http://www.imdb.com/title/tt0065777/?ref_=fn_al_tt_1,"The story of the Finzi-Continis, a noble family of Ferrara, during the Jewish persecution in Italy's 1930s.",7.4,6.5K,['Vittorio De Sica'],"['Giorgio Bassani', 'Ugo Pirro', 'Vittorio Bonicelli']","['Dominique Sanda', 'Lino Capolicchio', 'Helmut Berger', 'Fabio Testi', 'Romolo Valli', 'Camillo Cesarei', 'Inna Alexeievna', 'Katina Morisani', 'Barbara Pilavin', 'Michael Berger', 'Ettore Geri', 'Raffaele Curi', 'Giampaolo Duregon', 'Marcella Gentile', 'Cinzia Bruno', 'Alessandro DAlatri', 'Camillo Angelini-Rota', 'Joshua Sinclair']",R,1970,1h 34min,30-06-1972,United Kingdom,"The story of the Finzi-Continis, a noble family of Ferrara, during the Jewish persecution in Italy's 1930s. Mussolini's Italy, late 1930s: the Finzi-Contini are one of the leading wealthy Jewish families. Their adult children gather friends for tennis and parties at their lovely grounds, with the rest of the world at bay, while politics close in. —OJT",['Documentary']
"[5, 7]",1638,Normal Life (1996),"['https://m.media-amazon.com/images/M/MV5BYjlmZjhkZGUtN2JjYy00ZTk3LThiMmMtN2RhZDI2NDg5NjFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR1,0,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BYjlmZjhkZGUtN2JjYy00ZTk3LThiMmMtN2RhZDI2NDg5NjFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY422_CR1,0,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BYjlmZjhkZGUtN2JjYy00ZTk3LThiMmMtN2RhZDI2NDg5NjFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY562_CR2,0,380,562_.jpg']",http://www.imdb.com/title/tt0117202/?ref_=fn_al_tt_1,"Chris is young idealistic cop who falls in love and gets married to Pam, a beautiful but emotionally unstable woman who suffers from alcoholism and drug addiction. While Chris is trying hard to have a normal life and some money, Pam is big spender and their marriage is constantly troublesome with the financial situation getting worse and worse. The biggest blow comes after Chris loses his job. In the desperate situation Chris decides to use his police skills to rob banks.",6.2,2.3K,['John McNaughton'],"['Peg Haller', 'Bob Schneider']","['Ashley Judd', 'Luke Perry', 'Bruce A. Young', 'Jim True-Frost', 'Edmund Wyson', 'Michael Skewes', 'Scott Cummins', 'Kevin Mukherji', 'Kate Walsh', 'Tom Towles', 'Penelope Milford', 'Brian McCann', 'Dawn Maxey', 'Kevin Hurley', 'Brian Blondell', 'Grady Hutt', 'Jonathan Lavan', 'Diane Dorsey']",R,1996,1h 41min,07-03-1997,United Kingdom,"Chris is young idealistic cop who falls in love and gets married to Pam, a beautiful but emotionally unstable woman who suffers from alcoholism and drug addiction. While Chris is trying hard to have a normal life and some money, Pam is big spender and their marriage is constantly troublesome with the financial situation getting worse and worse. The biggest blow comes after Chris loses his job. In the desperate situation Chris decides to use his police skills to rob banks. Chris is a young, idealistic cop who falls in love and gets married to Pam, a beautiful but emotionally unstable woman who suffers from alcoholism and drug addiction. While Chris is trying hard to have a normal life and some money, Pam is a big spender and their marriage is constantly in trouble, what with their financial situation getting worse and worse. The biggest blow comes after Chris loses his job. In the desperate situation Chris finds himself in, he decides to use his police skills to rob banks. —Dragan Antulov","['Comedy', 'Documentary']"
